"GeneID","SYMBOL","ENSEMBL","Control_1","Control_2","Control_3","ZIKV_1","ZIKV_2","ZIKV_3"
"100126784","LEISA1",NA,3.34412107713021,1.90048481284177,1.34625326543286,82.1664823309639,62.9103009881706,58.3404895915227
"100126791","EGOT","ENSG00000235947",4.01294529255625,5.7014544385253,6.73126632716432,12.1382303443469,16.5553423653081,16.4550098847884
"100126793","GHRLOS","ENSG00000240288",76.9147847739948,91.2232710164048,91.5452220494348,80.2990622779875,76.9823419986824,80.779139434416
"100127888","SLCO4A1-AS1","ENSG00000232803",77.5836089894208,83.6213317650377,98.2764883765991,63.4922818011994,73.6712735256208,56.8445796019964
"100127983","C8orf88","ENSG00000253250",24.7464959707635,18.0546057219968,22.8863055123587,23.3427506622057,21.5219450749005,28.4222898009982
"100128006","ARHGAP44-AS1","ENSG00000265489",12.0388358776687,6.65169684494618,18.8475457160601,9.33710026488226,11.5887396557156,7.47954994763111
"100128025","WWTR1-AS1","ENSG00000241313",28.0906170478937,30.4077570054683,29.617571839523,57.89002164227,63.738068106436,43.3813896962604
"100128054","PLCE1-AS1","ENSG00000268894",26.7529686170417,20.9053329412594,17.5012924506272,17.7404905032763,15.7275752470426,13.463189905736
"100128055","SMARCA5-AS1",NA,184.595483457587,161.54120909155,172.320417975407,272.643327734562,257.43557378054,254.304698219458
"100128071","FAM229A","ENSG00000225828",79.5900816356989,101.675937487035,84.8139557222704,145.658764132163,186.247601609716,178.01328875362
"100128079","LOC100128079","ENSG00000261329",21.4023748936333,18.0546057219968,24.2325587777916,28.945010821135,23.1774793114313,22.4386498428933
"100128081","JAZF1-AS1",NA,9.36353901596458,4.75121203210442,2.69250653086573,15.8730704502998,22.3497121931659,29.9181997905244
"100128108","UBE2Q2P13","ENSG00000290760",31.4347381250239,24.706302566943,30.9638251049559,85.9013224369168,96.0209857187867,110.69733922494
"100128191","TMPO-AS1","ENSG00000257167",649.428313178686,688.92574465514,661.010353327536,676.939769203964,580.264749904047,590.884445862858
"100128262","TNK2-AS1",NA,36.1165076330062,39.9101810696771,39.0413446975531,29.8787208476232,31.4551504940853,31.4141097800507
"100128285","DNM1P35",NA,18.7270780319292,15.2038785027341,17.5012924506272,17.7404905032763,19.8664108383697,14.9590998952622
"100128288","LOC100128288",NA,88.9536206516635,66.5169684494618,79.428942660539,54.1551815363171,63.738068106436,71.8036794972587
"100128292","DLG5-AS1",NA,44.8112224335448,31.3579994118891,37.6950914321202,52.2877614833407,49.6660270959242,50.8609396438916
"100128340","LOC100128340",NA,18.0582538165031,19.0048481284177,21.5400522469258,11.2045203178587,9.10543830091943,14.9590998952622
"100128361","LOC100128361",NA,32.10356234045,28.5072721926265,32.3100783703887,33.6135609535761,39.7328216767393,35.9018397486293
"100128398","ZNF606-AS1","ENSG00000176593",9.36353901596458,3.80096962568353,6.73126632716432,32.6798509270879,23.1774793114313,25.4304698219458
"100128494","NUMA1-AS1","ENSG00000251143",1039.35283077207,903.68052850626,992.188656624021,862.748064475121,799.623036244379,813.775034302265
"100128511","NEBL-AS1",NA,10.7011874468167,11.4029088770506,8.07751959259718,7.46968021190581,9.10543830091943,16.4550098847884
"100128537","MIR29B2CHG",NA,40.1294529255625,42.7609082889397,40.3875979629859,17.7404905032763,26.4885477844929,31.4141097800507
"100128568","RANBP3-DT","ENSG00000266983",11.3700116622427,15.2038785027341,4.03875979629859,14.0056503973234,16.5553423653081,17.9509198743147
"100128569","TEKTIP1","ENSG00000183397",234.757299614541,228.058177541012,242.325587777916,440.711132502443,439.544339798929,411.375247119711
