"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0019395","fatty acid oxidation",84,-0.527732949681586,-1.43881157347928,0.0393974507531866,0.387362166485745,0.357534712008792,3869,"tags=39%, list=22%, signal=31%","114757/51094/2109/5194/5264/2110/1891/5447/1376/37/23417/2170/6662/1962/23600/35/56898/3028/32/51/254013/11001/84879/5465/215/5825/1374/10891/33/8660/4051/8309/5166",0.245041785430996
"GO:0001654","eye development",178,0.35647461786742,1.43705293985951,0.00709487082820137,0.15383564939672,0.141990078955648,999,"tags=18%, list=6%, signal=17%","6657/221935/4237/144165/7837/7070/2202/2200/55714/1289/6531/7291/1282/10763/7042/81029/5145/220/1543/3624/2295/8082/5080/1545/22989/6659/28996/631/8829/668/5308/30812",0.407017918923954
"GO:0007369","gastrulation",93,0.400135480036296,1.43632852805737,0.0177943275973815,0.258171528301761,0.238291942286617,1193,"tags=24%, list=7%, signal=22%","6657/8091/144165/26011/3690/1289/3689/1301/8862/81029/3624/1284/2139/79971/9314/3673/3909/8320/2697/3170/652/145873",0.352487857583619
"GO:0033500","carbohydrate homeostasis",177,-0.4893868099909,-1.43567557539095,0.0104620146691564,0.193316975459003,0.178431285053464,2178,"tags=22%, list=12%, signal=20%","10723/26154/9501/5164/3643/10497/90550/7494/80201/9572/57393/111/26056/3171/80024/3745/5127/2201/143686/5468/51085/10891/2264/1050/8660/6927/4884/5798/5799/7425/408/9971/5950/3172/4938/5166/240/5105/2981",0.380730400722792
"GO:0072009","nephron epithelium development",70,0.419740875187639,1.43279773568649,0.0278766115491314,0.319927674731829,0.295292774941396,1807,"tags=37%, list=10%, signal=33%","9953/9955/26585/55083/6299/2297/7481/3237/4435/1909/79191/2625/6943/25789/30812/51804/652/7040/5310/2247/4609/4851/153572/7422/6580/182",0.352487857583619
"GO:0042255","ribosome assembly",64,0.428635279925494,1.42630999334211,0.0225892188276911,0.287303571063881,0.265180775064677,3409,"tags=42%, list=19%, signal=34%","51106/51116/5822/6135/6125/29997/23246/64763/6194/23195/6223/3921/6209/51388/4869/6208/6234/51154/84273/84154/23212/5591/3692/388524/79863/4839/1983",0.352487857583619
"GO:0042116","macrophage activation",62,-0.537155062719417,-1.42532738493902,0.0494437577255871,0.423075028326519,0.390497631152628,2450,"tags=32%, list=14%, signal=28%","64784/80149/3556/65266/9572/3717/120892/3554/51063/6556/6622/3430/1050/399687/1907/3929/5321/113277/6850/90865",0.224966093540314
"GO:0045229","external encapsulating structure organization",199,0.357061495570371,1.42458434587053,0.00202165213721815,0.0781528155150909,0.0721349341918568,957,"tags=17%, list=5%, signal=16%","23768/3037/83872/1305/4325/170690/26585/144165/7837/2200/140766/1289/4326/1301/56999/7092/11174/55959/1282/80781/7042/23127/1284/407012/84627/8425/1545/4017/6624/3036/25/3673/170689/81792",0.431707695803346
"GO:0050801","monoatomic ion homeostasis",339,-0.473777679114285,-1.42295371161384,0.00220938940190067,0.0843011176984956,0.0778098080971469,2129,"tags=21%, list=12%, signal=19%","9296/5164/7779/493/11322/6508/3162/90550/391059/9914/26504/65266/54997/4489/8804/783/958/6558/8326/489/120892/80024/164656/11261/113235/797/540/5028/64072/6781/6505/1356/5029/481/28952/10159/794/3757/368/6556/6261/83959/160335/51458/1907/8671/760/3934/7018/2039/288/771/7137/80763/53826/30061/6546/57402/3263/134/66002/491/55647/286133/10008/2147/5166/183/1373/1908",0.431707695803346
"GO:0090090","negative regulation of canonical Wnt signaling pathway",110,0.375040180116845,1.42062582350449,0.0310301098326178,0.343435036970263,0.316990035838749,1473,"tags=17%, list=8%, signal=16%","27303/6657/6591/7091/26585/144165/147111/51339/857/6425/4192/7481/7162/139285/1958/85409/1482/10856/440193",0.352487857583619
"GO:0002040","sprouting angiogenesis",116,0.377267272365915,1.42051969691665,0.0241770287443015,0.30034719006663,0.277220016289521,1828,"tags=27%, list=10%, signal=24%","401498/1948/26585/9734/9353/57608/56999/574506/441478/7057/9723/407012/147372/4017/10769/8829/9314/25/8503/2523/374887/652/7040/6915/2247/4851/57211/7422/57556/6091/6722",0.352487857583619
"GO:1901796","regulation of signal transduction by p53 class mediator",108,0.379441574134621,1.42031009963675,0.0169190446493693,0.250418907707037,0.231136284838717,2849,"tags=27%, list=16%, signal=23%","26038/6591/7291/27063/6659/28996/9891/16/6597/6167/960/23645/4609/6135/6125/29997/23246/6880/754/6209/55003/6794/596/10419/9141/6201/472/84154/23212",0.352487857583619
"GO:0042593","glucose homeostasis",171,-0.489991103401833,-1.41967447190703,0.00890794590457916,0.17161668896822,0.158401952423025,2178,"tags=22%, list=12%, signal=20%","10723/26154/9501/5164/3643/10497/90550/7494/80201/9572/57393/111/26056/3171/80024/3745/5127/2201/143686/5468/51085/10891/2264/1050/8660/6927/4884/5798/5799/408/9971/5950/3172/4938/5166/240/5105/2981",0.380730400722792
"GO:0002285","lymphocyte activation involved in immune response",128,-0.499864476600666,-1.41946185734314,0.025640494754912,0.304370802383562,0.280933804561671,1347,"tags=16%, list=8%, signal=15%","8741/5696/4179/6556/50943/149840/3134/3606/6775/139818/26022/4242/6482/634/3822/84766/3109/6097/5105/1015",0.352487857583619
