"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"5583",732.678654443303,1.00676117843593,0.0847805826151491,2.40810064990406e-33,6.47609697714259e-32,"PRKCH","ENSG00000027075",TRUE,"Up",31.1886866564717,487.340515885095,978.016793001512
"51363",632.256374138862,1.00444165412218,0.0845425446595356,2.6143072262339e-33,7.01991381603082e-32,"CHST15","ENSG00000182022",TRUE,"Up",31.153668219701,418.037356413883,846.475391863841
"112399",335.466527052066,1.26318525616447,0.106690890533055,3.30753005925127e-33,8.8678107747121e-32,"EGLN3","ENSG00000129521",TRUE,"Up",31.0521835826274,195.449266485246,475.483787618886
"7546",339.258828898297,1.30108292357258,0.111294627683743,2.0115193105616e-32,5.25685016852266e-31,"ZIC2","ENSG00000043355",TRUE,"Up",30.2792744011271,194.445617735107,484.072040061487
"29988",505.379467242934,1.04276961186253,0.089897809973443,6.60533666334312e-32,1.67640203802134e-30,"SLC2A8","ENSG00000136856",TRUE,"Up",29.7756218198611,328.945666023988,681.81326846188
"91683",389.529211876799,1.18986294678042,0.103449039634223,1.75249656155358e-31,4.39072785250773e-30,"SYT12","ENSG00000173227",TRUE,"Up",29.3574634806403,236.785608472122,542.272815281476
"79817",321.352728271743,1.31057277103986,0.114240466871761,2.36881596035837e-31,5.91800214641805e-30,"MOB3B","ENSG00000120162",TRUE,"Up",29.2278248816598,183.780026916407,458.92542962708
"374286",324.746754944249,1.26491791046179,0.110869979618689,6.26148586438156e-31,1.54239514541657e-29,"FBXW10B","ENSG00000241322",TRUE,"Up",28.8118043503513,187.939315776828,461.55419411167
"26499",267.926644987607,1.37312196395428,0.121339679618577,1.34262268857647e-30,3.27064374607798e-29,"PLEK2","ENSG00000100558",TRUE,"Up",28.4853667586994,148.073188886933,387.780101088282
"19",291.450782531635,1.31248931450738,0.116564948407752,2.73470374488385e-30,6.56018201170407e-29,"ABCA1","ENSG00000165029",TRUE,"Up",28.1830841109929,165.857571359443,417.043993703827
"4121",72.2284739369291,3.23292479473575,0.288325837419258,5.86170523376552e-30,1.38755951078692e-28,"MAN1A1","ENSG00000111885",TRUE,"Up",27.857748381429,12.890981775155,131.565966098703
"101448202",180.730427149467,1.60413183589855,0.143648193011961,6.06199544711671e-30,1.43304268714904e-28,"LOC101448202",NA,TRUE,"Up",27.8437408727449,88.4887149614167,272.972139337518
