"GeneID","SYMBOL","ENSEMBL","ENTREZID","ZIKV_1","ZIKV_2","ZIKV_3","Control_1","Control_2","Control_3"
"ENSG00000013561","RNF14","ENSG00000013561","9604",993,1539,835,1072,1632,1267
"ENSG00000013563","DNASE1L1","ENSG00000013563","1774",144,192,135,326,316,277
"ENSG00000013573","DDX11","ENSG00000013573","1663",1705,1970,1485,1855,2678,2208
"ENSG00000013583","HEBP1","ENSG00000013583","50865",369,543,276,991,1219,993
"ENSG00000013588","GPRC5A","ENSG00000013588","9052",5033,5578,4644,11482,8722,8835
"ENSG00000013619","MAMLD1","ENSG00000013619","10046",425,343,251,199,158,192
"ENSG00000013725","CD6","ENSG00000013725","923",6,8,9,4,3,4
"ENSG00000013810","TACC3","ENSG00000013810","10460",1595,2372,1587,3036,5028,3626
"ENSG00000014123","UFL1","ENSG00000014123","23376",874,952,635,841,790,901
"ENSG00000014138","POLA2","ENSG00000014138","23649",249,376,235,204,476,261
"ENSG00000014164","ZC3H3","ENSG00000014164","23144",1224,1323,1062,1234,799,940
"ENSG00000014216","CAPN1","ENSG00000014216","823",1487,2031,1465,5939,6112,5882
"ENSG00000014257","ACP3","ENSG00000014257","55",2,0,0,3,1,2
"ENSG00000014641","MDH1","ENSG00000014641","4190",1651,2938,1531,3861,7069,5715
"ENSG00000014824","SLC30A9","ENSG00000014824","10463",680,773,487,1364,1330,1599
"ENSG00000014914","MTMR11","ENSG00000014914","10903",567,733,606,895,951,1033
"ENSG00000014919","COX15","ENSG00000014919","1355",629,643,465,944,1367,1035
"ENSG00000015133","CCDC88C","ENSG00000015133","440193",84,78,88,451,510,431
"ENSG00000015153","YAF2","ENSG00000015153","10138",1210,1758,896,662,640,638
"ENSG00000015171","ZMYND11","ENSG00000015171","10771",1568,1713,1283,3010,2803,3245
"ENSG00000015285","WAS","ENSG00000015285","7454",42,33,38,25,11,15
"ENSG00000015413","DPEP1","ENSG00000015413","1800",3,6,5,18,28,36
"ENSG00000015475","BID","ENSG00000015475","637",413,662,344,1137,1994,1767
"ENSG00000015479","MATR3","ENSG00000015479","9782",223,264,239,93,134,71
"ENSG00000015520","NPC1L1","ENSG00000015520","29881",142,99,95,7,4,4
"ENSG00000015532","XYLT2","ENSG00000015532","64132",695,827,642,2273,2424,2137
"ENSG00000015568","RGPD5","ENSG00000015568","84220",22,13,7,8,3,2
"ENSG00000015592","STMN4","ENSG00000015592","81551",188,235,155,1,3,0
"ENSG00000015676","NUDCD3","ENSG00000015676","23386",1498,1995,1325,2913,3859,2845
"ENSG00000016082","ISL1","ENSG00000016082","3670",0,1,2,0,0,0
"ENSG00000016391","CHDH","ENSG00000016391","55349",109,137,103,406,543,525
"ENSG00000016402","IL20RA","ENSG00000016402","53832",0,1,0,5,7,7
"ENSG00000016490","CLCA1","ENSG00000016490","1179",1,0,0,0,0,0
"ENSG00000016602","CLCA4","ENSG00000016602","22802",3,3,0,0,0,0
"ENSG00000016864","GLT8D1","ENSG00000016864","55830",617,959,553,1302,1010,1305
"ENSG00000017260","ATP2C1","ENSG00000017260","27032",1158,1361,969,2317,2737,2348
"ENSG00000017427","IGF1","ENSG00000017427","3479",1,0,0,1,3,0
"ENSG00000017483","SLC38A5","ENSG00000017483","92745",12,16,13,4,5,7
"ENSG00000017797","RALBP1","ENSG00000017797","10928",522,669,530,2316,2692,2466
"ENSG00000018189","RUFY3","ENSG00000018189","22902",606,469,401,619,759,636
"ENSG00000018236","CNTN1","ENSG00000018236","1272",414,596,488,9446,12700,13421
"ENSG00000018280","SLC11A1","ENSG00000018280","6556",71,90,54,15,27,19
"ENSG00000018408","WWTR1","ENSG00000018408","25937",1977,2235,1405,4953,5054,4718
"ENSG00000018510","AGPS","ENSG00000018510","8540",1518,1748,1116,3209,3454,3186
"ENSG00000018610","STEEP1","ENSG00000018610","63932",805,1177,635,714,1028,811
"ENSG00000018625","ATP1A2","ENSG00000018625","477",22,7,17,10,12,6
"ENSG00000018699","TTC27","ENSG00000018699","55622",1181,1794,1063,1217,1440,1331
"ENSG00000018869","ZNF582","ENSG00000018869","147948",20,19,30,2,14,2
"ENSG00000019102","VSIG2","ENSG00000019102","23584",7,2,9,3,2,1
"ENSG00000019144","PHLDB1","ENSG00000019144","23187",828,681,619,1965,1393,1099
"ENSG00000019169","MARCO","ENSG00000019169","8685",4,1,0,6,3,7
"ENSG00000019186","CYP24A1","ENSG00000019186","1591",2003,2531,2516,74735,57901,61210
"ENSG00000019485","PRDM11","ENSG00000019485","56981",714,698,511,591,597,540
"ENSG00000019505","SYT13","ENSG00000019505","57586",663,482,339,3613,2104,2046
"ENSG00000019549","SNAI2","ENSG00000019549","6591",152,166,81,23,28,15
"ENSG00000019582","CD74","ENSG00000019582","972",41,32,27,16,12,7
"ENSG00000019991","HGF","ENSG00000019991","3082",1,1,1,3,7,7
"ENSG00000019995","ZRANB1","ENSG00000019995","54764",497,562,420,389,456,422
"ENSG00000020129","NCDN","ENSG00000020129","23154",1269,1364,1188,693,953,726
"ENSG00000020181","ADGRA2","ENSG00000020181","25960",130,75,70,526,472,351
"ENSG00000020219","CCT8L1P","ENSG00000020219","155100",270,266,188,2,3,0
"ENSG00000020256","ZFP64","ENSG00000020256","55734",455,674,425,849,651,851
"ENSG00000020426","MNAT1","ENSG00000020426","4331",478,831,383,458,1030,665
"ENSG00000020577","SAMD4A","ENSG00000020577","23034",4648,3620,3193,727,514,470
"ENSG00000020633","RUNX3","ENSG00000020633","864",234,272,170,392,361,384
"ENSG00000020922","MRE11","ENSG00000020922","4361",578,645,433,1347,1499,1312
"ENSG00000021300","PLEKHB1","ENSG00000021300","58473",13,5,7,58,33,41
"ENSG00000021355","SERPINB1","ENSG00000021355","1992",773,1011,633,2344,2508,3108
"ENSG00000021461","CYP3A43","ENSG00000021461","64816",3,3,2,0,4,3
"ENSG00000021488","SLC7A9","ENSG00000021488","11136",37,47,23,23,7,16
"ENSG00000021574","SPAST","ENSG00000021574","6683",623,642,428,1535,1994,1259
"ENSG00000021645","NRXN3","ENSG00000021645","9369",31,21,28,104,45,78
"ENSG00000021762","OSBPL5","ENSG00000021762","114879",147,149,148,766,620,625
"ENSG00000021776","AQR","ENSG00000021776","9716",1649,1690,1313,2895,3248,3200
"ENSG00000021826","CPS1","ENSG00000021826","1373",107,183,145,2121,4535,4212
"ENSG00000021852","C8B","ENSG00000021852","732",4,0,0,0,2,0
"ENSG00000022267","FHL1","ENSG00000022267","2273",170,226,179,622,518,621
"ENSG00000022277","RTF2","ENSG00000022277","51507",1123,1981,976,1784,2345,2434
"ENSG00000022355","GABRA1","ENSG00000022355","2554",1,5,1,1,0,0
"ENSG00000022556","NLRP2","ENSG00000022556","55655",1017,1095,883,1884,2794,2248
"ENSG00000022567","SLC45A4","ENSG00000022567","57210",322,304,245,1346,2469,1759
"ENSG00000022840","RNF10","ENSG00000022840","9921",3482,4319,3045,4119,3857,3683
"ENSG00000022976","ZNF839","ENSG00000022976","55778",433,475,398,288,379,288
"ENSG00000023041","ZDHHC6","ENSG00000023041","64429",977,1393,743,1124,1228,1413
"ENSG00000023171","GRAMD1B","ENSG00000023171","57476",6493,6149,5511,4810,4429,4147
"ENSG00000023191","RNH1","ENSG00000023191","6050",2262,3539,2261,5182,9931,6194
"ENSG00000023228","NDUFS1","ENSG00000023228","4719",2101,2889,1845,3097,4380,3801
"ENSG00000023287","RB1CC1","ENSG00000023287","9821",1648,1500,1205,2271,2246,2096
"ENSG00000023318","ERP44","ENSG00000023318","23071",1102,1401,860,1158,675,1132
"ENSG00000023330","ALAS1","ENSG00000023330","211",1251,1780,1198,1366,1467,1934
"ENSG00000023445","BIRC3","ENSG00000023445","330",4355,6297,4537,597,921,870
"ENSG00000023516","AKAP11","ENSG00000023516","11215",1119,940,845,1543,1731,1480
"ENSG00000023572","GLRX2","ENSG00000023572","51022",671,964,495,634,799,776
"ENSG00000023608","SNAPC1","ENSG00000023608","6617",1092,1438,699,361,755,568
"ENSG00000023697","DERA","ENSG00000023697","51071",291,423,227,1041,1160,1473
"ENSG00000023734","STRAP","ENSG00000023734","11171",2120,3475,1845,4031,5899,5065
"ENSG00000023839","ABCC2","ENSG00000023839","1244",2156,2306,2023,10369,13914,13970
"ENSG00000023892","DEF6","ENSG00000023892","50619",27,11,8,9,3,2
"ENSG00000023902","PLEKHO1","ENSG00000023902","51177",226,298,171,273,331,234
"ENSG00000023909","GCLM","ENSG00000023909","2730",805,900,607,3072,4667,4558
"ENSG00000024048","UBR2","ENSG00000024048","23304",1508,1471,1052,1019,978,947
"ENSG00000024422","EHD2","ENSG00000024422","30846",2092,2406,2024,8239,7058,6621
"ENSG00000024526","DEPDC1","ENSG00000024526","55635",389,586,347,1039,1410,1513
"ENSG00000024862","CCDC28A","ENSG00000024862","25901",155,216,112,225,249,258
"ENSG00000025039","RRAGD","ENSG00000025039","58528",52,81,46,84,73,76
"ENSG00000025156","HSF2","ENSG00000025156","3298",492,749,417,378,529,430
"ENSG00000025293","PHF20","ENSG00000025293","51230",1191,1453,985,1623,1695,1626
"ENSG00000025423","HSD17B6","ENSG00000025423","8630",31,23,25,96,61,50
"ENSG00000025434","NR1H3","ENSG00000025434","10062",411,536,390,419,387,534
"ENSG00000025708","TYMP","ENSG00000025708","1890",731,986,646,315,406,253
"ENSG00000025770","NCAPH2","ENSG00000025770","29781",764,1277,796,914,1811,1153
"ENSG00000025772","TOMM34","ENSG00000025772","10953",1349,2225,1223,811,1104,1079
"ENSG00000025796","SEC63","ENSG00000025796","11231",1254,1531,903,2226,1914,2332
"ENSG00000025800","KPNA6","ENSG00000025800","23633",2263,1977,1784,2014,2244,1708
"ENSG00000026025","VIM","ENSG00000026025","7431",6729,11612,5466,11840,9580,9436
"ENSG00000026036","RTEL1-TNFRSF6B","ENSG00000026036","100533107",83,73,114,84,161,124
"ENSG00000026103","FAS","ENSG00000026103","355",3633,6604,3608,296,384,397
"ENSG00000026297","RNASET2","ENSG00000026297","8635",47,47,24,296,579,274
"ENSG00000026508","CD44","ENSG00000026508","960",6860,8223,5628,12072,9328,10636
"ENSG00000026559","KCNG1","ENSG00000026559","3755",270,250,166,290,389,283
"ENSG00000026652","AGPAT4","ENSG00000026652","56895",477,382,315,312,382,307
"ENSG00000026751","SLAMF7","ENSG00000026751","57823",15,20,12,6,3,5
"ENSG00000026950","BTN3A1","ENSG00000026950","11119",994,1037,865,373,291,370
"ENSG00000027001","MIPEP","ENSG00000027001","4285",199,318,182,689,1002,885
"ENSG00000027075","PRKCH","ENSG00000027075","5583",465,701,464,365,636,460
"ENSG00000027644","INSRR","ENSG00000027644","3645",4,3,6,6,1,2
"ENSG00000027697","IFNGR1","ENSG00000027697","3459",740,1101,580,1423,1117,1583
"ENSG00000027847","B4GALT7","ENSG00000027847","11285",370,489,298,767,950,857
"ENSG00000027869","SH2D2A","ENSG00000027869","9047",63,76,47,108,129,101
"ENSG00000028116","VRK2","ENSG00000028116","7444",538,573,402,676,934,959
"ENSG00000028137","TNFRSF1B","ENSG00000028137","7133",120,155,147,25,24,9
"ENSG00000028203","VEZT","ENSG00000028203","55591",2983,4398,2804,3394,3042,3632
"ENSG00000028277","POU2F2","ENSG00000028277","5452",140,143,119,40,33,31
"ENSG00000028310","BRD9","ENSG00000028310","65980",1173,1294,992,1426,2218,1553
"ENSG00000028528","SNX1","ENSG00000028528","6642",4803,5169,3668,3459,3781,3776
"ENSG00000028839","TBPL1","ENSG00000028839","9519",464,661,324,233,228,316
"ENSG00000029153","BMAL2","ENSG00000029153","56938",3400,3382,2453,1918,1428,1477
"ENSG00000029363","BCLAF1","ENSG00000029363","9774",2295,2992,2151,3682,4109,4092
"ENSG00000029364","SLC39A9","ENSG00000029364","55334",2490,2741,2021,2929,2666,2534
"ENSG00000029534","ANK1","ENSG00000029534","286",131,111,93,266,267,191
"ENSG00000029559","IBSP","ENSG00000029559","3381",0,2,1,0,0,0
"ENSG00000029639","TFB1M","ENSG00000029639","51106",259,428,248,229,310,279
"ENSG00000029725","RABEP1","ENSG00000029725","9135",1746,1778,1278,1636,2265,1891
"ENSG00000029993","HMGB3","ENSG00000029993","3149",838,1428,830,3584,5098,4764
"ENSG00000030066","NUP160","ENSG00000030066","23279",1471,1679,1175,2809,3406,2933
"ENSG00000030110","BAK1","ENSG00000030110","578",522,860,483,351,341,483
"ENSG00000030304","MUSK","ENSG00000030304","4593",2,0,1,3,0,0
"ENSG00000030419","IKZF2","ENSG00000030419","22807",31,48,29,18,31,19
"ENSG00000030582","GRN","ENSG00000030582","2896",1197,1665,1056,8497,9046,6941
"ENSG00000031003","FAM13B","ENSG00000031003","51306",961,1082,789,643,526,527
"ENSG00000031081","ARHGAP31","ENSG00000031081","57514",426,419,405,132,116,131
"ENSG00000031691","CENPQ","ENSG00000031691","55166",177,267,116,262,328,382
"ENSG00000031698","SARS1","ENSG00000031698","6301",2215,3549,2140,1981,3270,2719
"ENSG00000031823","RANBP3","ENSG00000031823","8498",1423,1698,1213,1629,1670,1691
"ENSG00000032219","ARID4A","ENSG00000032219","5926",1895,1611,1331,723,792,692
"ENSG00000032389","EIPR1","ENSG00000032389","7260",783,1366,674,1158,1601,1436
"ENSG00000032444","PNPLA6","ENSG00000032444","10908",1106,1290,1094,4569,4858,3650
"ENSG00000032742","IFT88","ENSG00000032742","8100",218,316,193,490,666,558
"ENSG00000033011","ALG1","ENSG00000033011","56052",146,229,147,644,1022,730
"ENSG00000033030","ZCCHC8","ENSG00000033030","55596",2686,3409,2321,942,906,1178
"ENSG00000033050","ABCF2","ENSG00000033050","10061",484,646,431,569,698,737
"ENSG00000033100","CHPF2","ENSG00000033100","54480",1526,2032,1484,2154,2141,1863
"ENSG00000033122","LRRC7","ENSG00000033122","57554",50,41,45,36,18,23
"ENSG00000033170","FUT8","ENSG00000033170","2530",380,327,243,733,658,700
"ENSG00000033178","UBA6","ENSG00000033178","55236",1152,1144,834,1415,1838,1424
"ENSG00000033327","GAB2","ENSG00000033327","9846",292,290,268,477,239,275
"ENSG00000033627","ATP6V0A1","ENSG00000033627","535",5711,5516,4440,1560,1879,1477
"ENSG00000033800","PIAS1","ENSG00000033800","8554",1435,1685,1181,1136,1021,1445
"ENSG00000033867","SLC4A7","ENSG00000033867","9497",2584,1819,1622,8279,7535,5711
"ENSG00000034053","APBA2","ENSG00000034053","321",166,289,231,1186,1422,1163
"ENSG00000034152","MAP2K3","ENSG00000034152","5606",5907,7251,4812,1179,1594,1334
"ENSG00000034239","CLXN","ENSG00000034239","79645",0,1,1,0,0,0
"ENSG00000034510","TMSB10","ENSG00000034510","9168",16889,44132,16362,31140,49066,42283
"ENSG00000034533","ASTE1","ENSG00000034533","28990",251,268,210,127,126,133
"ENSG00000034677","RNF19A","ENSG00000034677","25897",2223,2815,1825,1811,1960,1956
"ENSG00000034693","PEX3","ENSG00000034693","8504",209,288,132,213,265,239
"ENSG00000034713","GABARAPL2","ENSG00000034713","11345",1579,2110,1200,1403,2359,1764
"ENSG00000034971","MYOC","ENSG00000034971","4653",4,4,0,0,0,0
"ENSG00000035115","SH3YL1","ENSG00000035115","26751",477,617,378,427,489,454
"ENSG00000035141","TIMCC","ENSG00000035141","84908",1600,3038,1499,1930,2465,2750
"ENSG00000035403","VCL","ENSG00000035403","7414",5626,4625,4017,14847,12344,12087
"ENSG00000035499","DEPDC1B","ENSG00000035499","55789",232,302,200,623,1126,884
"ENSG00000035664","DAPK2","ENSG00000035664","23604",110,110,71,189,157,162
"ENSG00000035681","NSMAF","ENSG00000035681","8439",870,1036,807,1717,1535,1698
"ENSG00000035687","ADSS2","ENSG00000035687","159",726,749,445,1449,2055,1741
"ENSG00000035720","STAP1","ENSG00000035720","26228",2,2,5,2,0,0
"ENSG00000035862","TIMP2","ENSG00000035862","7077",1547,981,816,10456,7393,5454
"ENSG00000035928","RFC1","ENSG00000035928","5981",1161,1319,972,1766,1815,1995
"ENSG00000036054","TBC1D23","ENSG00000036054","55773",1066,1230,756,858,768,900
"ENSG00000036257","CUL3","ENSG00000036257","8452",1624,1972,1386,2438,2987,2713
"ENSG00000036448","MYOM2","ENSG00000036448","9172",102,172,51,65,68,74
"ENSG00000036530","CYP46A1","ENSG00000036530","10858",23,25,10,15,10,10
"ENSG00000036549","ZZZ3","ENSG00000036549","26009",668,963,584,989,878,993
"ENSG00000036565","SLC18A1","ENSG00000036565","6570",1,1,0,0,0,0
"ENSG00000036672","USP2","ENSG00000036672","9099",52,62,45,85,48,56
"ENSG00000036828","CASR","ENSG00000036828","846",1,0,2,0,0,0
"ENSG00000037042","TUBG2","ENSG00000037042","27175",1132,1630,1200,783,543,832
"ENSG00000037241","RPL26L1","ENSG00000037241","51121",523,1069,425,741,640,1105
"ENSG00000037280","FLT4","ENSG00000037280","2324",54,68,56,235,366,275
"ENSG00000037474","NSUN2","ENSG00000037474","54888",2559,3218,2323,2974,4771,3856
"ENSG00000037637","FBXO42","ENSG00000037637","54455",964,1223,758,564,633,496
"ENSG00000037749","MFAP3","ENSG00000037749","4238",860,622,606,458,579,528
"ENSG00000037757","MRI1","ENSG00000037757","84245",86,100,103,395,668,470
"ENSG00000037897","METTL1","ENSG00000037897","4234",318,717,373,403,648,577
"ENSG00000037965","HOXC8","ENSG00000037965","3224",236,389,225,263,368,277
"ENSG00000038002","AGA","ENSG00000038002","175",153,198,131,497,592,611
"ENSG00000038210","PI4K2B","ENSG00000038210","55300",297,282,187,436,624,487
"ENSG00000038219","BOD1L1","ENSG00000038219","259282",2035,1646,1715,3532,2912,2948
"ENSG00000038274","MAT2B","ENSG00000038274","27430",1259,1979,1061,1656,1617,1939
"ENSG00000038295","TLL1","ENSG00000038295","7092",19,28,33,33,36,58
"ENSG00000038358","EDC4","ENSG00000038358","23644",2920,3086,2861,1568,2074,1518
"ENSG00000038382","TRIO","ENSG00000038382","7204",5491,4423,4666,6624,5489,4450
"ENSG00000038427","VCAN","ENSG00000038427","1462",1330,840,787,10554,8994,8853
"ENSG00000038532","CLEC16A","ENSG00000038532","23274",1092,1005,867,808,751,741
"ENSG00000038945","MSR1","ENSG00000038945","4481",4,4,3,2,2,2
"ENSG00000039068","CDH1","ENSG00000039068","999",48,68,76,1116,1117,1328
"ENSG00000039123","MTREX","ENSG00000039123","23517",1497,1809,1304,2154,3585,2962
"ENSG00000039139","DNAH5","ENSG00000039139","1767",84,57,57,181,156,132
"ENSG00000039319","ZFYVE16","ENSG00000039319","9765",814,706,607,1445,1537,1519
"ENSG00000039523","RIPOR1","ENSG00000039523","79567",772,694,681,1175,1389,897
"ENSG00000039537","C6","ENSG00000039537","729",0,0,0,0,0,3
"ENSG00000039560","RAI14","ENSG00000039560","26064",2225,2436,1825,7433,5954,5575
"ENSG00000039600","SOX30","ENSG00000039600","11063",37,29,20,0,0,2
"ENSG00000039650","PNKP","ENSG00000039650","11284",789,1343,888,1684,2716,1991
"ENSG00000039987","BEST2","ENSG00000039987","54831",41,17,27,0,2,1
"ENSG00000040199","PHLPP2","ENSG00000040199","23035",1104,1042,839,856,972,736
"ENSG00000040275","SPDL1","ENSG00000040275","54908",1838,2115,1518,3666,3288,3250
"ENSG00000040341","STAU2","ENSG00000040341","27067",394,476,320,1220,1306,1357
"ENSG00000040487","SLC66A1","ENSG00000040487","54896",421,580,365,435,483,470
"ENSG00000040531","CTNS","ENSG00000040531","1497",461,465,398,826,782,789
"ENSG00000040608","RTN4R","ENSG00000040608","65078",46,69,54,220,187,193
"ENSG00000040633","PHF23","ENSG00000040633","79142",1205,2592,1391,2061,2305,2494
"ENSG00000040731","CDH10","ENSG00000040731","1008",50,106,61,67,91,105
"ENSG00000040933","INPP4A","ENSG00000040933","3631",498,454,352,1337,1332,1058
"ENSG00000041353","RAB27B","ENSG00000041353","5874",81,130,111,761,1296,1346
"ENSG00000041357","PSMA4","ENSG00000041357","5685",2839,6189,3031,5982,5042,9098
"ENSG00000041515","MYO16","ENSG00000041515","23026",28,57,35,15,15,14
"ENSG00000041802","LSG1","ENSG00000041802","55341",1181,1438,1083,1059,1539,1401
"ENSG00000041880","PARP3","ENSG00000041880","10039",377,532,357,481,358,450
"ENSG00000041982","TNC","ENSG00000041982","3371",185,119,97,119,163,82
"ENSG00000041988","THAP3","ENSG00000041988","90326",864,1617,872,326,395,328
"ENSG00000042062","RIPOR3","ENSG00000042062","140876",103,37,74,14,14,1
"ENSG00000042088","TDP1","ENSG00000042088","55775",269,339,218,495,641,806
"ENSG00000042286","AIFM2","ENSG00000042286","84883",3216,3886,2598,1787,2004,2087
"ENSG00000042317","SPATA7","ENSG00000042317","55812",206,308,166,231,172,242
"ENSG00000042429","MED17","ENSG00000042429","9440",280,363,361,119,123,66
"ENSG00000042445","RETSAT","ENSG00000042445","54884",2061,2145,1648,2262,1849,2097
"ENSG00000042493","CAPG","ENSG00000042493","822",639,1108,473,1572,2002,1840
"ENSG00000042753","AP2S1","ENSG00000042753","1175",895,1987,858,2395,4869,3620
"ENSG00000042781","USH2A","ENSG00000042781","7399",8,11,7,1,1,6
"ENSG00000042832","TG","ENSG00000042832","7038",262,170,173,8,3,5
"ENSG00000042980","ADAM28","ENSG00000042980","10863",12,12,8,9,10,3
"ENSG00000043039","BARX2","ENSG00000043039","8538",0,1,0,0,2,1
"ENSG00000043093","DCUN1D1","ENSG00000043093","54165",956,1094,719,898,820,875
"ENSG00000043143","JADE2","ENSG00000043143","23338",878,857,704,2123,2446,1948
"ENSG00000043355","ZIC2","ENSG00000043355","7546",550,610,412,481,539,445
"ENSG00000043462","LCP2","ENSG00000043462","3937",1,1,3,2,0,0
"ENSG00000043514","TRIT1","ENSG00000043514","54802",638,1033,557,502,621,582
"ENSG00000043591","ADRB1","ENSG00000043591","153",125,137,90,51,59,39
"ENSG00000044012","GUCA2B","ENSG00000044012","2981",0,0,1,0,2,0
"ENSG00000044090","CUL7","ENSG00000044090","9820",825,902,729,1206,1575,1018
"ENSG00000044115","CTNNA1","ENSG00000044115","1495",6426,7696,5972,12626,11963,12411
"ENSG00000044446","PHKA2","ENSG00000044446","5256",260,213,260,1321,1846,1426
